Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date,ROI_Flag,Audience_Segment_Match,Channel_Count,Month,Month_Number,Quarter,Weekday,Channel_Combo,Duration_Bucket,CTR,Lead_Rate,Conversion_Rate,Impression_To_Conversion,Revenue_Per_Click,Revenue_Per_Conversion,Cost_Per_Conversion,Profit,Profitable_Flag
NY-CMP-24144,Email,Premium Shoppers,13,"YouTube, Facebook",18445,1017,289,150,36600,1426.75,-0.83,English,7.89,Premium Shoppers,2024-07-03,Loss-Making,True,2,July,7,Q3,Wednesday,"Facebook, YouTube",Medium,0.05513689346706425,0.28416912487708945,0.5190311418685121,0.00813228517213337,35.9882005899705,244.0,9.511666666666667,35173.25,0
NY-CMP-32502,Email,Tier 2 City Customers,7,"WhatsApp, Facebook, Email",58272,4937,1407,637,349713,325.81,0.69,Tamil,11.98,Working Women,2024-07-03,Profitable,False,3,July,7,Q3,Wednesday,"Email, Facebook, WhatsApp",Short,0.0847233662822625,0.28499088515292686,0.4527363184079602,0.010931493684788577,70.8351225440551,549.0,0.5114756671899529,349387.19,1
NY-CMP-32637,Email,Youth,30,"Google, Email, YouTube",53491,4682,2216,1382,334444,125.61,0.93,Tamil,15.48,Premium Shoppers,2024-07-03,Profitable,False,3,July,7,Q3,Wednesday,"Email, Google, YouTube",Long,0.08752874315305378,0.4733020076890218,0.6236462093862816,0.025836121964442616,71.43186672362238,242.0,0.09089001447178002,334318.39,1
NY-CMP-23623,Email,Working Women,12,Email,21205,2002,949,491,262194,103.05,4.18,Hindi,16.23,College Students,2024-07-03,Profitable,False,1,July,7,Q3,Wednesday,Email,Medium,0.09441169535486914,0.474025974025974,0.5173867228661749,0.023154916293327044,130.96603396603396,534.0,0.20987780040733198,262090.95,1
NY-CMP-8591,Email,Tier 2 City Customers,10,Google,39812,5387,2177,1672,907896,142.25,2.82,Bengali,23.2,Working Women,2024-07-03,Profitable,False,1,July,7,Q3,Wednesday,Google,Short,0.13531096151913996,0.40412103211434935,0.7680293982544787,0.041997387722294784,168.53462038240207,543.0,0.08507775119617225,907753.75,1
NY-CMP-16000,Email,Working Women,11,YouTube,69324,3803,1595,483,115920,323.7,-0.26,Hindi,8.48,Premium Shoppers,2024-07-03,Loss-Making,False,1,July,7,Q3,Wednesday,YouTube,Medium,0.05485834631585021,0.4194057323165922,0.3028213166144201,0.006967284057469275,30.481199053378912,240.0,0.6701863354037266,115596.3,0
NY-CMP-3310,Email,Tier 2 City Customers,15,Instagram,44523,2532,678,513,112860,173.36,0.27,Bengali,8.36,Premium Shoppers,2024-07-03,Profitable,False,1,July,7,Q3,Wednesday,Instagram,Medium,0.05686948318846439,0.2677725118483412,0.7566371681415929,0.011522134627046696,44.573459715639814,220.0,0.33793372319688114,112686.64,1
NY-CMP-6231,Email,Premium Shoppers,9,Instagram,27780,2531,1469,833,580601,98.49,6.08,English,17.4,Premium Shoppers,2024-07-03,Profitable,True,1,July,7,Q3,Wednesday,Instagram,Short,0.09110871130309575,0.5804030027657052,0.5670524166099388,0.029985601151907848,229.39589095219281,697.0,0.11823529411764705,580502.51,1
NY-CMP-50668,Email,Working Women,14,"Instagram, Email, WhatsApp",81851,8951,2454,1788,566796,157.93,1.01,Hindi,16.12,College Students,2024-07-03,Profitable,False,3,July,7,Q3,Wednesday,"Email, Instagram, WhatsApp",Medium,0.10935724670437746,0.27415931180873643,0.7286063569682152,0.02184457123309428,63.32208691766283,317.0,0.08832774049217003,566638.07,1
NY-CMP-45009,Email,Tier 2 City Customers,18,"YouTube, Facebook",85181,4647,1664,738,380070,401.06,0.28,English,8.28,College Students,2024-07-03,Profitable,False,2,July,7,Q3,Wednesday,"Facebook, YouTube",Medium,0.054554419412779845,0.3580804820314181,0.44350961538461536,0.008663903922236179,81.78825048418335,515.0,0.5434417344173442,379668.94,1
NY-CMP-36263,Email,Youth,17,"YouTube, Instagram, Google",88990,7936,4127,1494,334656,61.39,2.65,Bengali,15.23,Tier 2 City Customers,2024-07-03,Profitable,False,3,July,7,Q3,Wednesday,"Google, Instagram, YouTube",Medium,0.08917855938869536,0.5200352822580645,0.36200629997576933,0.016788403191369816,42.16935483870968,224.0,0.04109103078982597,334594.61,1
NY-CMP-32169,Email,Tier 2 City Customers,11,"YouTube, Email",76521,4117,871,290,188210,954.21,-0.32,Bengali,6.9,Youth,2024-07-03,Loss-Making,False,2,July,7,Q3,Wednesday,"Email, YouTube",Medium,0.053802224226029455,0.21156181685693465,0.33295063145809417,0.0037898093333856068,45.7153266941948,649.0,3.290379310344828,187255.79,0
NY-CMP-36234,Email,Youth,13,"YouTube, Instagram, Email",95381,9554,2178,1043,435974,202.34,1.07,Tamil,13.39,Premium Shoppers,2024-07-03,Profitable,False,3,July,7,Q3,Wednesday,"Email, Instagram, YouTube",Medium,0.1001666998668498,0.2279673435210383,0.4788797061524334,0.010935091894612135,45.63261461168097,418.0,0.1939980824544583,435771.66,1
NY-CMP-5579,Email,Youth,26,"WhatsApp, Facebook, Email",42363,3441,1004,340,164560,202.78,1.39,Bengali,11.3,Tier 2 City Customers,2024-07-03,Profitable,False,3,July,7,Q3,Wednesday,"Email, Facebook, WhatsApp",Long,0.0812265420296013,0.2917756466143563,0.3386454183266932,0.008025871633264877,47.82330717814589,484.0,0.5964117647058823,164357.22,1
NY-CMP-3317,Email,Premium Shoppers,22,"YouTube, Instagram",13409,1552,499,253,99429,649.58,-0.39,Tamil,17.18,College Students,2024-07-03,Loss-Making,False,2,July,7,Q3,Wednesday,"Instagram, YouTube",Long,0.11574315758072937,0.32152061855670105,0.5070140280561122,0.018867924528301886,64.06507731958763,393.0,2.567509881422925,98779.42,0
NY-CMP-35626,Email,Working Women,5,"YouTube, WhatsApp, Email",30406,3313,760,507,105963,433.83,-0.52,Hindi,15.06,Premium Shoppers,2024-07-03,Loss-Making,False,3,July,7,Q3,Wednesday,"Email, WhatsApp, YouTube",Short,0.10895875813984082,0.22939933594929068,0.6671052631578948,0.016674340590672892,31.98400241472985,209.0,0.8556804733727811,105529.17,0
NY-CMP-47476,Email,Tier 2 City Customers,25,"Google, Email, YouTube",98631,6860,2667,1971,804168,62.28,5.55,English,11.66,Working Women,2024-07-03,Profitable,False,3,July,7,Q3,Wednesday,"Email, Google, YouTube",Long,0.06955216919629731,0.38877551020408163,0.7390326209223848,0.019983575143717493,117.22565597667638,408.0,0.03159817351598174,804105.72,1
NY-CMP-38159,Email,Youth,26,Google,93748,5729,1717,1339,815451,200.07,2.04,Bengali,9.37,College Students,2024-07-04,Profitable,False,1,July,7,Q3,Thursday,Google,Long,0.061110637026923244,0.2997032640949555,0.7798485730926034,0.014282971370055894,142.33740617908884,609.0,0.14941747572815534,815250.93,1
NY-CMP-50212,Email,College Students,29,YouTube,51610,2171,875,519,238740,564.98,-0.19,English,6.91,Premium Shoppers,2024-07-04,Loss-Making,False,1,July,7,Q3,Thursday,YouTube,Long,0.042065491183879096,0.40304007369875633,0.5931428571428572,0.010056190660724666,109.9677567941041,460.0,1.0885934489402698,238175.02,0
NY-CMP-28570,Email,Youth,29,Email,81584,2090,802,477,103032,321.33,-0.33,English,4.13,Tier 2 City Customers,2024-07-04,Loss-Making,False,1,July,7,Q3,Thursday,Email,Long,0.025617768189841145,0.3837320574162679,0.5947630922693267,0.005846734653853697,49.29760765550239,216.0,0.6736477987421383,102710.67,0
NY-CMP-27870,Email,Youth,9,"Facebook, Email, Instagram",14232,1043,344,249,124749,658.53,-0.24,Tamil,11.5,Youth,2024-07-04,Loss-Making,True,3,July,7,Q3,Thursday,"Email, Facebook, Instagram",Short,0.07328555368184374,0.32981783317353786,0.7238372093023255,0.017495784148397975,119.60594439117929,501.0,2.6446987951807226,124090.47,0
NY-CMP-44434,Email,College Students,20,"YouTube, Email",67759,3396,1881,1063,585713,228.21,1.41,Tamil,9.36,College Students,2024-07-04,Profitable,True,2,July,7,Q3,Thursday,"Email, YouTube",Medium,0.050118803406189585,0.553886925795053,0.5651249335459861,0.015687952891866763,172.47143698468787,551.0,0.2146848541862653,585484.79,1
NY-CMP-9436,Email,College Students,24,"Facebook, Email, WhatsApp",87999,4440,1531,584,303680,148.82,2.49,Hindi,7.45,Youth,2024-07-04,Profitable,False,3,July,7,Q3,Thursday,"Email, Facebook, WhatsApp",Long,0.050455118808168276,0.3448198198198198,0.3814500326583932,0.006636439050443755,68.3963963963964,520.0,0.25482876712328767,303531.18,1
NY-CMP-10557,Email,Premium Shoppers,19,"Instagram, WhatsApp, YouTube",60089,4189,2305,1549,639737,79.17,4.22,Tamil,13.39,Tier 2 City Customers,2024-07-04,Profitable,False,3,July,7,Q3,Thursday,"Instagram, WhatsApp, YouTube",Medium,0.06971325866631163,0.5502506564812605,0.6720173535791757,0.02577842866414818,152.71830985915494,413.0,0.0511103938024532,639657.83,1
NY-CMP-16926,Email,Tier 2 City Customers,7,"Instagram, Google",51733,2227,460,219,113442,442.23,0.17,Tamil,5.62,Premium Shoppers,2024-07-04,Profitable,False,2,July,7,Q3,Thursday,"Google, Instagram",Short,0.04304795778323314,0.20655590480466995,0.47608695652173916,0.0042332746989349156,50.93938033228559,518.0,2.019315068493151,112999.77,1
NY-CMP-6233,Email,College Students,8,"Google, WhatsApp, YouTube",16935,2240,501,252,67284,801.4,-0.67,English,17.67,College Students,2024-07-04,Loss-Making,True,3,July,7,Q3,Thursday,"Google, WhatsApp, YouTube",Short,0.13227044582226158,0.2236607142857143,0.5029940119760479,0.014880425155004429,30.0375,267.0,3.18015873015873,66482.6,0
NY-CMP-11950,Email,Working Women,29,"Facebook, Google, WhatsApp",84916,3172,1421,601,206744,409.42,-0.16,Hindi,6.12,Working Women,2024-07-04,Loss-Making,True,3,July,7,Q3,Thursday,"Facebook, Google, WhatsApp",Long,0.03735456215554195,0.4479823455233291,0.42294159042927515,0.0070775825521692025,65.17780580075662,344.0,0.6812312811980034,206334.58,0
NY-CMP-46075,Email,Youth,13,Email,16401,2212,984,603,301500,252.16,0.98,Tamil,23.16,College Students,2024-07-04,Profitable,False,1,July,7,Q3,Thursday,Email,Medium,0.13486982501067007,0.4448462929475588,0.6128048780487805,0.03676605085055789,136.3019891500904,500.0,0.41817578772802655,301247.84,1
NY-CMP-34445,Email,Youth,10,Google,65221,6146,1966,1234,602192,43.91,10.11,Hindi,14.33,Youth,2024-07-04,Profitable,True,1,July,7,Q3,Thursday,Google,Short,0.094233452415633,0.31988285063455907,0.6276703967446592,0.018920286410818603,97.98112593556785,488.0,0.035583468395461906,602148.09,1
NY-CMP-47396,Email,Youth,16,WhatsApp,44791,3009,995,359,282174,392.8,1.0,Tamil,9.74,Tier 2 City Customers,2024-07-04,Profitable,False,1,July,7,Q3,Thursday,WhatsApp,Medium,0.06717867428724521,0.3306746427384513,0.3608040201005025,0.008015003013998347,93.77666999002992,786.0,1.094150417827298,281781.2,1
NY-CMP-7584,Email,Working Women,5,"WhatsApp, YouTube, Email",36371,4366,1976,714,183498,393.34,-0.35,Tamil,19.4,College Students,2024-07-04,Loss-Making,False,3,July,7,Q3,Thursday,"Email, WhatsApp, YouTube",Short,0.12004069175991862,0.45258818140174073,0.36133603238866396,0.019631024717494706,42.02885936784242,257.0,0.5508963585434173,183104.66,0
NY-CMP-3942,Email,Youth,8,"Facebook, Instagram",22619,642,321,117,42588,1434.03,-0.75,Bengali,4.77,Premium Shoppers,2024-07-04,Loss-Making,False,2,July,7,Q3,Thursday,"Facebook, Instagram",Short,0.02838321764887926,0.5,0.3644859813084112,0.005172642468720986,66.33644859813084,364.0,12.256666666666666,41153.97,0
NY-CMP-39546,Email,College Students,25,"Email, YouTube",61998,2011,505,187,48994,783.18,-0.67,Hindi,4.36,College Students,2024-07-04,Loss-Making,True,2,July,7,Q3,Thursday,"Email, YouTube",Long,0.03243653021065196,0.25111884634510195,0.3702970297029703,0.003016226329881609,24.363003480855294,262.0,4.188128342245989,48210.82,0
NY-CMP-17571,Email,College Students,22,"Instagram, WhatsApp",85760,7169,2018,670,420090,345.63,0.81,Bengali,11.49,College Students,2024-07-04,Profitable,True,2,July,7,Q3,Thursday,"Instagram, WhatsApp",Long,0.08359375,0.2814897475240619,0.33201189296333,0.0078125,58.598130841121495,627.0,0.5158656716417911,419744.37,1
NY-CMP-11659,Email,Premium Shoppers,15,"Email, Facebook",90786,5609,1899,843,249528,257.96,0.15,Bengali,9.2,College Students,2024-07-04,Profitable,False,2,July,7,Q3,Thursday,"Email, Facebook",Medium,0.06178265371312758,0.3385630237118916,0.4439178515007899,0.009285572665388937,44.487074344803,296.0,0.3060023724792408,249270.04,1
NY-CMP-21249,Email,College Students,7,Email,85017,5712,3157,954,344394,91.5,2.95,English,11.55,Working Women,2024-07-04,Profitable,False,1,July,7,Q3,Thursday,Email,Short,0.06718656268746251,0.5526960784313726,0.30218561925879,0.01122128515473376,60.293067226890756,361.0,0.0959119496855346,344302.5,1
NY-CMP-5553,Email,Youth,26,"Email, Google, Instagram",23093,1079,418,203,63336,1403.31,-0.78,Hindi,7.36,Youth,2024-07-04,Loss-Making,True,3,July,7,Q3,Thursday,"Email, Google, Instagram",Long,0.04672411553284545,0.3873957367933272,0.48564593301435405,0.008790542588663231,58.69879518072289,312.0,6.912857142857143,61932.69,0
NY-CMP-46431,Email,Youth,13,Facebook,15157,349,177,53,19769,5042.94,-0.93,Tamil,3.82,Working Women,2024-07-04,Loss-Making,False,1,July,7,Q3,Thursday,Facebook,Medium,0.023025664709375206,0.5071633237822349,0.2994350282485876,0.003496734182226034,56.644699140401144,373.0,95.14981132075471,14726.060000000001,0
NY-CMP-12703,Email,Tier 2 City Customers,7,Facebook,33152,4504,1804,648,273456,235.0,0.8,Hindi,20.98,Tier 2 City Customers,2024-07-04,Profitable,True,1,July,7,Q3,Thursday,Facebook,Short,0.13585907335907335,0.4005328596802842,0.35920177383592017,0.019546332046332045,60.714031971580816,422.0,0.3626543209876543,273221.0,1
NY-CMP-43472,Email,College Students,25,"Email, Google, Facebook",39513,4684,1781,628,319652,426.55,0.19,Bengali,17.95,Youth,2024-07-04,Profitable,False,3,July,7,Q3,Thursday,"Email, Facebook, Google",Long,0.11854326424214816,0.38023057216054656,0.3526108927568782,0.015893503403943007,68.24338172502135,509.0,0.6792197452229299,319225.45,1
NY-CMP-55787,Email,Premium Shoppers,17,"Google, YouTube, Facebook",34539,2403,718,409,148876,390.97,-0.07,Tamil,10.22,Premium Shoppers,2024-07-04,Loss-Making,True,3,July,7,Q3,Thursday,"Facebook, Google, YouTube",Medium,0.06957352557977937,0.29879317519766957,0.5696378830083565,0.01184168620979183,61.95422388680816,364.0,0.955916870415648,148485.03,0
NY-CMP-12778,Email,Working Women,10,Instagram,44429,1707,627,245,53410,382.82,-0.43,Hindi,5.8,Working Women,2024-07-04,Loss-Making,True,1,July,7,Q3,Thursday,Instagram,Short,0.03842085124580792,0.36731107205623903,0.39074960127591707,0.005514416259650229,31.288810779144697,218.0,1.5625306122448979,53027.18,0
NY-CMP-33022,Email,Youth,24,"Facebook, Google",96233,5195,2570,1713,1084329,49.61,11.76,English,9.85,College Students,2024-07-04,Profitable,False,2,July,7,Q3,Thursday,"Facebook, Google",Long,0.053983560732804754,0.49470644850818096,0.6665369649805447,0.017800546590047074,208.7255052935515,633.0,0.02896088733216579,1084279.39,1
NY-CMP-27467,Email,Working Women,25,"WhatsApp, Facebook, Google",38947,1704,880,569,179804,316.48,0.0,English,8.1,College Students,2024-07-04,Profitable,False,3,July,7,Q3,Thursday,"Facebook, Google, WhatsApp",Long,0.043751765219400725,0.5164319248826291,0.6465909090909091,0.014609597658356227,105.51877934272301,316.0,0.5562038664323374,179487.52,0
NY-CMP-52814,Email,College Students,23,Facebook,38796,2678,868,614,455588,103.21,6.19,Tamil,10.72,Working Women,2024-07-04,Profitable,False,1,July,7,Q3,Thursday,Facebook,Long,0.06902773481802248,0.3241224794622853,0.7073732718894009,0.015826373852974533,170.1224794622853,742.0,0.1680944625407166,455484.79,1
NY-CMP-46640,Email,Tier 2 City Customers,6,YouTube,25611,2158,931,297,188595,199.52,2.18,English,13.22,Youth,2024-07-04,Profitable,False,1,July,7,Q3,Thursday,YouTube,Short,0.08426066924368436,0.4314179796107507,0.31901181525241673,0.0115965795947054,87.39341983317887,635.0,0.6717845117845118,188395.48,1
NY-CMP-13477,Email,College Students,27,"Google, YouTube",41642,3949,1456,581,333494,147.79,2.88,Tamil,14.37,Tier 2 City Customers,2024-07-04,Profitable,False,2,July,7,Q3,Thursday,"Google, YouTube",Long,0.09483214062725133,0.3687009369460623,0.39903846153846156,0.013952259737764757,84.45024056723221,574.0,0.2543717728055077,333346.21,1
NY-CMP-36803,Email,Working Women,20,Google,44922,6658,1900,711,217566,315.75,-0.03,Bengali,20.63,Working Women,2024-07-04,Loss-Making,True,1,July,7,Q3,Thursday,Google,Medium,0.14821245714794531,0.28537098227696006,0.3742105263157895,0.015827434219313475,32.677380594773204,306.0,0.4440928270042194,217250.25,0
NY-CMP-52225,Email,College Students,16,"Google, Instagram, Email",63700,6708,3185,1686,728352,54.53,6.92,Hindi,18.18,Youth,2024-07-04,Profitable,False,3,July,7,Q3,Thursday,"Email, Google, Instagram",Medium,0.10530612244897959,0.4748062015503876,0.5293563579277865,0.026467817896389325,108.57960644007156,432.0,0.03234282325029656,728297.47,1
NY-CMP-52379,Email,Tier 2 City Customers,18,"Google, WhatsApp, Instagram",51210,6209,1699,808,425008,258.23,1.04,Bengali,17.02,Premium Shoppers,2024-07-04,Profitable,False,3,July,7,Q3,Thursday,"Google, Instagram, WhatsApp",Medium,0.12124585041983987,0.27363504590111126,0.4755738669805768,0.01577816832649873,68.45031406023514,526.0,0.3195915841584159,424749.77,1
NY-CMP-47658,Email,Premium Shoppers,17,Email,13059,841,189,63,28854,952.6,-0.52,Tamil,8.37,Youth,2024-07-04,Loss-Making,False,1,July,7,Q3,Thursday,Email,Medium,0.06440003063021671,0.22473246135552913,0.3333333333333333,0.004824259131633356,34.309155766944116,458.0,15.12063492063492,27901.4,0
NY-CMP-5149,Email,Premium Shoppers,24,"WhatsApp, Google, Email",66112,8616,2596,1169,399798,234.19,0.46,Bengali,18.73,Working Women,2024-07-04,Profitable,False,3,July,7,Q3,Thursday,"Email, Google, WhatsApp",Long,0.130324298160697,0.30129990714948934,0.4503081664098613,0.017682115198451115,46.40181058495822,342.0,0.20033361847733105,399563.81,1
NY-CMP-22060,Email,Youth,6,"Email, WhatsApp",66220,3604,1084,851,474858,192.61,1.9,Hindi,8.36,Youth,2024-07-04,Profitable,True,2,July,7,Q3,Thursday,"Email, WhatsApp",Short,0.054424645122319544,0.30077691453940064,0.7850553505535055,0.012851102385986107,131.75860155382907,558.0,0.2263337250293772,474665.39,1
NY-CMP-48892,Email,Premium Shoppers,14,"Email, Instagram",87534,8664,2954,1803,1007877,59.46,8.4,Bengali,15.33,Working Women,2024-07-04,Profitable,False,2,July,7,Q3,Thursday,"Email, Instagram",Medium,0.09897868256905888,0.3409510618651893,0.6103588354773188,0.020597710603879636,116.32929362880887,559.0,0.0329783693843594,1007817.54,1
NY-CMP-53082,Email,Youth,10,"Google, WhatsApp, Instagram",15223,1515,452,212,48972,1124.36,-0.79,Hindi,14.31,Working Women,2024-07-04,Loss-Making,False,3,July,7,Q3,Thursday,"Google, Instagram, WhatsApp",Short,0.09952046245812257,0.2983498349834984,0.4690265486725664,0.013926295736714183,32.32475247524752,231.0,5.303584905660377,47847.64,0
NY-CMP-21221,Email,Premium Shoppers,23,Google,58092,6540,1310,759,576081,292.08,1.6,Hindi,14.82,Premium Shoppers,2024-07-04,Profitable,True,1,July,7,Q3,Thursday,Google,Long,0.11258004544515596,0.20030581039755352,0.5793893129770993,0.013065482338359843,88.08577981651376,759.0,0.38482213438735174,575788.92,1
NY-CMP-50313,Email,College Students,21,"WhatsApp, Instagram, Google",88059,6130,1690,1304,606360,167.52,1.78,Bengali,10.36,Premium Shoppers,2024-07-04,Profitable,False,3,July,7,Q3,Thursday,"Google, Instagram, WhatsApp",Long,0.06961241894638821,0.27569331158238175,0.7715976331360946,0.0148082535572741,98.91680261011419,465.0,0.12846625766871167,606192.48,1
NY-CMP-45645,Email,Working Women,28,"WhatsApp, Instagram",17542,2150,1142,584,216080,119.95,2.08,Bengali,22.1,Youth,2024-07-04,Profitable,False,2,July,7,Q3,Thursday,"Instagram, WhatsApp",Long,0.12256299167711777,0.5311627906976745,0.51138353765324,0.03329152890206362,100.50232558139535,370.0,0.20539383561643837,215960.05,1
NY-CMP-37240,Email,Youth,26,"Facebook, Email",58741,6003,3017,2230,905380,64.1,5.33,English,19.15,College Students,2024-07-04,Profitable,False,2,July,7,Q3,Thursday,"Email, Facebook",Long,0.10219437871333481,0.5025820423121773,0.7391448458733841,0.03796326245722749,150.82125603864733,406.0,0.028744394618834077,905315.9,1
